Tag ID,RSSI,Phase,Frequency,Antenna No.,Created At
E200 470F 45D0 6023 A129 010E, -59, 4.3074180523828804, 920.4, 4, 2022/12/19 18:19:51
E200 470F 45D0 6023 A129 010E, -59.5, 4.276738436625168, 920.4, 6, 2022/12/19 18:19:51
2020 43CB 43A1 E88A 543D 29C9, -62, 4.2031073588066565, 920.4, 1, 2022/12/19 18:19:50
5598 0000 4004 0004 000C 0001, -53.5, 5.246214294568893, 920.4, 1, 2022/12/19 18:19:50
9990 1912 9990 9990 9990 0125, -59, 0.9940195505498954, 920.4, 6, 2022/12/19 18:19:53
2200 43CB 43A1 DF8A 543D 29A5, -59.5, 4.2031073588066565, 920.4, 4, 2022/12/19 18:19:53
9990 1912 9990 9990 9990 0113, -59, 2.834796496012665, 920.4, 4, 2022/12/19 18:19:53
9990 1912 9990 9990 9990 0107, -55.5, 1.0062913968529805, 920.4, 4, 2022/12/19 18:19:53
5538 0000 4180 0400 0034 0007, -67, 1.7548740213411735, 920.4, 4, 2022/12/19 18:19:53
2200 4444 B4D0 6014 04E6 3739, -64, 2.380738182798515, 920.4, 4, 2022/12/19 18:19:53
7B49, -67, 5.6573211457222445, 920.4, 4, 2022/12/19 18:19:53
2200 0004 A7E0 6014 04E6 376A, -64, 3.792000507653305, 920.4, 4, 2022/12/19 18:19:53
2200 4444 A450 6014 04E6 3731, -57.5, 5.8659425328746915, 920.4, 4, 2022/12/19 18:19:53
2200 4444 A450 6014 04E6 3731, -61, 2.662990647769473, 920.4, 6, 2022/12/19 18:19:53
2200 43CB 43A1 E48A 543D 29B9, -70.5, 0.0859029241215959, 920.4, 1, 2022/12/19 18:19:52
2200 43CB 43A1 E48A 543D 29B9, -68, 1.239456476611598, 920.4, 4, 2022/12/19 18:19:53
2020 0000 4000 0000 0000 0012, -64, 2.399145952253143, 920.4, 1, 2022/12/19 18:19:52
2020 43CB 43A1 E88A 543D 29C9, -61.5, 4.074252972624263, 920.4, 1, 2022/12/19 18:19:52
5598 0000 4004 0004 000C 0001, -54.5, 5.393476450205914, 920.4, 1, 2022/12/19 18:19:52
2200 43CB 43A1 E98A 543D 29CD, -66, 3.031146036862027, 920.4, 1, 2022/12/19 18:19:52
2200 43CB 43A1 CD8A 543D 295D, -55, 1.9512235621905356, 920.4, 1, 2022/12/19 18:19:52
5538 0000 4180 0400 0034 000B, -72, 0.14112623248547898, 920.4, 1, 2022/12/19 18:19:52
5538 0000 4180 0400 0034 000B, -66, 4.01902966426038, 920.4, 4, 2022/12/19 18:19:53
2020 43CB 43A1 E38A 543D 29B5, -66, 6.209554229361076, 920.4, 1, 2022/12/19 18:19:52
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.43029198911517, 920.4, 1, 2022/12/19 18:19:52
2020 43CB 43A1 E78A 543D 29C5, -66, 0.05522330836388308, 920.4, 4, 2022/12/19 18:19:53
2020 43CB 43A1 E78A 543D 29C5, -63, 1.6751070203711202, 920.4, 6, 2022/12/19 18:19:53
2020 43CB 43A2 198A 543D 2A8D, -51.5, 4.871922982324796, 920.4, 1, 2022/12/19 18:19:52
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.252505691421874, 920.4, 4, 2022/12/19 18:19:53
E200 470F 45D0 6023 A129 010E, -59, 4.356505437595221, 920.4, 1, 2022/12/19 18:19:52
E200 470F 45D0 6023 A129 010E, -59.5, 4.276738436625168, 920.4, 4, 2022/12/19 18:19:53
E200 470F 45D0 6023 A129 010E, -59.5, 4.3503695144436785, 920.4, 6, 2022/12/19 18:19:53
2200 43CB 43A1 D68A 543D 2981, -62.5, 5.798447378207723, 920.4, 1, 2022/12/19 18:19:52
E200 4710 6990 6026 B9C9 0110, -61.5, 3.2949907323783574, 920.4, 1, 2022/12/19 18:19:52
E200 4710 6990 6026 B9C9 0110, -62.5, 0.0859029241215959, 920.4, 1, 2022/12/19 18:19:52
9990 1912 9990 9990 9990 0125, -59, 0.944932165337555, 920.4, 6, 2022/12/19 18:19:55
5538 0000 4180 0440 0034 0007, -73.5, 5.442563835418255, 920.4, 4, 2022/12/19 18:19:55
2200 0000 42C4 0644 0010 0001, -64.5, 1.5278448647340985, 920.4, 4, 2022/12/19 18:19:55
5538 0000 4180 0400 0034 000B, -66.5, 3.6692820446224537, 920.4, 4, 2022/12/19 18:19:55
9990 1912 9990 9990 9990 0107, -56, 4.196971435655114, 920.4, 4, 2022/12/19 18:19:55
2200 43CB 43A1 E48A 543D 29B9, -66, 1.1228739367322893, 920.4, 4, 2022/12/19 18:19:55
2200 0004 A7E0 6014 04E6 376A, -66, 4.061981126321178, 920.4, 4, 2022/12/19 18:19:55
2200 4444 B4D0 6014 04E6 3739, -63.5, 2.6445828783148455, 920.4, 4, 2022/12/19 18:19:55
7B49, -67.5, 6.000932842208628, 920.4, 4, 2022/12/19 18:19:55
2200 4444 A450 6014 04E6 3731, -57.5, 5.915029918087033, 920.4, 4, 2022/12/19 18:19:55
2200 4444 A450 6014 04E6 3731, -61, 5.8045833013592665, 920.4, 6, 2022/12/19 18:19:55
5538 0000 4180 0400 0034 0007, -66, 1.7978254834019713, 920.4, 4, 2022/12/19 18:19:55
9990 1912 9990 9990 9990 0113, -57.5, 6.000932842208628, 920.4, 4, 2022/12/19 18:19:55
2200 43CB 43A1 D68A 543D 2981, -64, 5.792311455056181, 920.4, 1, 2022/12/19 18:19:54
2200 43CB 43A1 DF8A 543D 29A5, -67, 0.8406214717613314, 920.4, 1, 2022/12/19 18:19:54
2200 43CB 43A1 DF8A 543D 29A5, -60, 4.154019973594316, 920.4, 4, 2022/12/19 18:19:55
E200 4710 6990 6026 B9C9 0110, -62.5, 6.258641614573416, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E38A 543D 29B5, -67, 6.209554229361076, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E38A 543D 29B5, -68.5, 5.47937937432751, 920.4, 4, 2022/12/19 18:19:55
2020 0000 4000 0000 0000 0012, -64, 2.4911847995262812, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E88A 543D 29C9, -61, 4.031301510563465, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E88A 543D 29C9, -61, 1.902136176978195, 920.4, 4, 2022/12/19 18:19:55
E200 470F 45D0 6023 A129 010E, -58.5, 4.25833066717054, 920.4, 1, 2022/12/19 18:19:54
E200 470F 45D0 6023 A129 010E, -59, 4.184699589352029, 920.4, 4, 2022/12/19 18:19:55
E200 470F 45D0 6023 A129 010E, -59, 4.344233591292136, 920.4, 6, 2022/12/19 18:19:55
2200 43CB 43A1 CD8A 543D 295D, -55, 1.932815792735908, 920.4, 1, 2022/12/19 18:19:54
2200 43CB 43A1 CD8A 543D 295D, -69, 0.944932165337555, 920.4, 4, 2022/12/19 18:19:55
2020 43CB 43A2 198A 543D 2A8D, -51.5, 4.902602598082509, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.105243535784852, 920.4, 4, 2022/12/19 18:19:55
5598 0000 4004 0004 000C 0001, -54, 5.270757987175063, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.381204603902829, 920.4, 1, 2022/12/19 18:19:54
2020 43CB 43A1 E78A 543D 29C5, -66.5, 6.019340611663256, 920.4, 4, 2022/12/19 18:19:55
2020 43CB 43A1 E78A 543D 29C5, -62.5, 1.748738098189631, 920.4, 6, 2022/12/19 18:19:55
9990 1912 9990 9990 9990 0125, -60, 0.9387962421860124, 920.4, 6, 2022/12/19 18:19:57
2200 43CB 43A1 CD8A 543D 295D, -68.5, 1.0062913968529805, 920.4, 4, 2022/12/19 18:19:57
7B49, -67.5, 5.737088146692298, 920.4, 4, 2022/12/19 18:19:57
5538 0000 4180 0400 0034 0007, -65, 1.9144080232812801, 920.4, 4, 2022/12/19 18:19:57
2020 43CB 43A1 E38A 543D 29B5, -67, 5.9088939949354895, 920.4, 4, 2022/12/19 18:19:57
2200 43CB 43A1 DF8A 543D 29A5, -59.5, 4.264466590322082, 920.4, 4, 2022/12/19 18:19:57
2200 0004 A7E0 6014 04E6 376A, -64.5, 4.135612204139688, 920.4, 4, 2022/12/19 18:19:57
9990 1912 9990 9990 9990 0113, -57.5, 5.988660995905543, 920.4, 4, 2022/12/19 18:19:57
9990 1912 9990 9990 9990 0107, -55.5, 1.0185632431560658, 920.4, 4, 2022/12/19 18:19:57
2200 4444 B4D0 6014 04E6 3739, -62.5, 2.454369260617026, 920.4, 4, 2022/12/19 18:19:57
2200 4444 A450 6014 04E6 3731, -57.5, 5.743224069843841, 920.4, 4, 2022/12/19 18:19:57
2200 4444 A450 6014 04E6 3731, -61, 2.7120780329818137, 920.4, 6, 2022/12/19 18:19:57
5538 0000 4180 0400 0034 000B, -72, 6.277049384028044, 920.4, 1, 2022/12/19 18:19:56
5538 0000 4180 0400 0034 000B, -65.5, 0.8651651643675016, 920.4, 4, 2022/12/19 18:19:57
2200 43CB 43A1 E48A 543D 29B9, -70, 0.05522330836388308, 920.4, 1, 2022/12/19 18:19:56
2200 43CB 43A1 E48A 543D 29B9, -68, 1.2087768608538851, 920.4, 4, 2022/12/19 18:19:57
E200 4710 6990 6026 B9C9 0110, -62, 0, 920.4, 1, 2022/12/19 18:19:56
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.424156065963627, 920.4, 1, 2022/12/19 18:19:56
2020 43CB 43A1 E78A 543D 29C5, -68.5, 3.067961575771282, 920.4, 4, 2022/12/19 18:19:57
2020 43CB 43A1 E78A 543D 29C5, -63, 1.5830681730979816, 920.4, 6, 2022/12/19 18:19:57
2200 43CB 43A1 D68A 543D 2981, -62.5, 5.792311455056181, 920.4, 1, 2022/12/19 18:19:56
2020 0000 4000 0000 0000 0012, -64, 2.3623304133438876, 920.4, 1, 2022/12/19 18:19:56
5598 0000 4004 0004 000C 0001, -54.5, 5.3627968344482015, 920.4, 1, 2022/12/19 18:19:56
E200 470F 45D0 6023 A129 010E, -58.5, 4.313553975534423, 920.4, 1, 2022/12/19 18:19:56
E200 470F 45D0 6023 A129 010E, -59.5, 4.338097668140593, 920.4, 4, 2022/12/19 18:19:57
E200 470F 45D0 6023 A129 010E, -59.5, 4.399456899656019, 920.4, 6, 2022/12/19 18:19:57
2020 43CB 43A1 E88A 543D 29C9, -61.5, 4.178563666200486, 920.4, 1, 2022/12/19 18:19:56
2020 43CB 43A1 E88A 543D 29C9, -62, 1.7978254834019713, 920.4, 4, 2022/12/19 18:19:57
2020 43CB 43A2 198A 543D 2A8D, -52, 4.908738521234052, 920.4, 1, 2022/12/19 18:19:56
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.19728238305799, 920.4, 4, 2022/12/19 18:19:57
2200 43CB 43A1 E98A 543D 29CD, -65, 3.368621810196868, 920.4, 1, 2022/12/19 18:19:56
9990 1912 9990 9990 9990 0125, -59.5, 0.9633399347921826, 920.4, 6, 2022/12/19 18:19:59
2200 43CB 43A1 DF8A 543D 29A5, -60.5, 4.025165587411922, 920.4, 4, 2022/12/19 18:19:59
5538 0000 4180 0400 0034 000B, -66, 4.129476280988146, 920.4, 4, 2022/12/19 18:19:59
7B49, -66.5, 5.5714182216006485, 920.4, 4, 2022/12/19 18:19:59
2200 0000 42C4 0644 0010 0001, -64.5, 1.552388557340269, 920.4, 4, 2022/12/19 18:19:59
5538 0000 4180 0400 0034 0007, -67, 2.141437179888355, 920.4, 4, 2022/12/19 18:19:59
9990 1912 9990 9990 9990 0113, -57.5, 6.074563920027139, 920.4, 4, 2022/12/19 18:19:59
2200 43CB 43A1 E48A 543D 29B9, -65.5, 1.0676506283684062, 920.4, 4, 2022/12/19 18:19:59
2200 0004 A7E0 6014 04E6 376A, -64.5, 4.166291819897402, 920.4, 4, 2022/12/19 18:19:59
9990 1912 9990 9990 9990 0107, -55, 1.0799224746714913, 920.4, 4, 2022/12/19 18:19:59
2200 4444 B4D0 6014 04E6 3739, -63, 2.767301341345697, 920.4, 4, 2022/12/19 18:19:59
2200 4444 A450 6014 04E6 3731, -57.5, 5.853670686571607, 920.4, 4, 2022/12/19 18:19:59
2200 4444 A450 6014 04E6 3731, -60.5, 5.8659425328746915, 920.4, 6, 2022/12/19 18:19:59
E200 4710 6990 6026 B9C9 0110, -62.5, 6.252505691421874, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A1 E38A 543D 29B5, -66, 6.086835766330224, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A1 E38A 543D 29B5, -69.5, 5.8475347634200645, 920.4, 4, 2022/12/19 18:19:59
2020 43CB 43A2 198A 543D 2A8D, -52.5, 4.921010367537137, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.191146459906448, 920.4, 4, 2022/12/19 18:19:59
5598 0000 4004 0004 000C 0001, -54.5, 5.418020142812084, 920.4, 1, 2022/12/19 18:19:58
2200 43CB 43A1 E98A 543D 29CD, -66, 3.3195344249845276, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.436427912266712, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A1 E78A 543D 29C5, -66, 6.111379458936394, 920.4, 4, 2022/12/19 18:19:59
2020 43CB 43A1 E78A 543D 29C5, -62.5, 4.7860200582032, 920.4, 6, 2022/12/19 18:19:59
2200 43CB 43A1 CD8A 543D 295D, -55.5, 1.9205439464328227, 920.4, 1, 2022/12/19 18:19:58
2200 43CB 43A1 CD8A 543D 295D, -69, 1.0185632431560658, 920.4, 4, 2022/12/19 18:19:59
E200 470F 45D0 6023 A129 010E, -58.5, 4.338097668140593, 920.4, 1, 2022/12/19 18:19:58
E200 470F 45D0 6023 A129 010E, -59.5, 4.319689898685965, 920.4, 4, 2022/12/19 18:19:59
E200 470F 45D0 6023 A129 010E, -59, 4.411728745959104, 920.4, 6, 2022/12/19 18:19:59
2020 43CB 43A1 E88A 543D 29C9, -61, 4.1601558967458585, 920.4, 1, 2022/12/19 18:19:58
2020 43CB 43A1 E88A 543D 29C9, -61.5, 1.8837284075235674, 920.4, 4, 2022/12/19 18:19:59
9990 1912 9990 9990 9990 0125, -59.5, 0.9694758579437253, 920.4, 6, 2022/12/19 18:20:01
5538 0000 4180 0440 0034 0007, -72, 5.5100589900852235, 920.4, 4, 2022/12/19 18:20:01
7B49, -69, 5.816855147662351, 920.4, 4, 2022/12/19 18:20:01
2200 0000 42C4 0644 0010 0001, -64, 1.5830681730979816, 920.4, 4, 2022/12/19 18:20:01
2200 43CB 43A1 E48A 543D 29B9, -65.5, 1.2087768608538851, 920.4, 4, 2022/12/19 18:20:01
5538 0000 4180 0400 0034 0007, -65.5, 1.9880391010997909, 920.4, 4, 2022/12/19 18:20:01
5538 0000 4180 0400 0034 000B, -66, 4.227651051412827, 920.4, 4, 2022/12/19 18:20:01
2200 0004 A7E0 6014 04E6 376A, -65.5, 3.877903431774901, 920.4, 4, 2022/12/19 18:20:01
2200 4444 B4D0 6014 04E6 3739, -63, 2.564815877344792, 920.4, 4, 2022/12/19 18:20:01
9990 1912 9990 9990 9990 0107, -55.5, 1.0246991663076084, 920.4, 4, 2022/12/19 18:20:01
2200 4444 A450 6014 04E6 3731, -57.5, 5.8045833013592665, 920.4, 4, 2022/12/19 18:20:01
2200 4444 A450 6014 04E6 3731, -61, 2.736621725587984, 920.4, 6, 2022/12/19 18:20:01
9990 1912 9990 9990 9990 0113, -57.5, 5.970253226450915, 920.4, 4, 2022/12/19 18:20:01
2020 43CB 43A1 E38A 543D 29B5, -66, 6.031612457966341, 920.4, 1, 2022/12/19 18:20:00
2020 43CB 43A1 E38A 543D 29B5, -68, 6.000932842208628, 920.4, 4, 2022/12/19 18:20:01
2200 43CB 43A1 DF8A 543D 29A5, -67.5, 4.1172044346850605, 920.4, 1, 2022/12/19 18:20:00
2200 43CB 43A1 DF8A 543D 29A5, -61, 4.172427743048944, 920.4, 4, 2022/12/19 18:20:01
2020 43CB 43A1 E88A 543D 29C9, -61.5, 4.049709280018092, 920.4, 1, 2022/12/19 18:20:00
2020 43CB 43A1 E88A 543D 29C9, -62, 1.8837284075235674, 920.4, 4, 2022/12/19 18:20:01
2200 43CB 43A1 E98A 543D 29CD, -65.5, 3.1968159619536762, 920.4, 1, 2022/12/19 18:20:00
2020 0000 4000 0000 0000 0012, -65, 2.509592568980909, 920.4, 1, 2022/12/19 18:20:00
2200 43CB 43A1 D68A 543D 2981, -62.5, 5.749359992995383, 920.4, 1, 2022/12/19 18:20:00
2020 43CB 43A2 198A 543D 2A8D, -51.5, 4.908738521234052, 920.4, 1, 2022/12/19 18:20:00
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.14819499784565, 920.4, 4, 2022/12/19 18:20:01
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.405748296509, 920.4, 1, 2022/12/19 18:20:00
2020 43CB 43A1 E78A 543D 29C5, -67, 6.191146459906448, 920.4, 4, 2022/12/19 18:20:01
2020 43CB 43A1 E78A 543D 29C5, -62.5, 1.7548740213411735, 920.4, 6, 2022/12/19 18:20:01
E200 470F 45D0 6023 A129 010E, -59, 4.295146206079795, 920.4, 1, 2022/12/19 18:20:00
E200 470F 45D0 6023 A129 010E, -59, 4.23378697456437, 920.4, 4, 2022/12/19 18:20:01
E200 470F 45D0 6023 A129 010E, -59.5, 4.313553975534423, 920.4, 6, 2022/12/19 18:20:01
2200 43CB 43A1 CD8A 543D 295D, -55.5, 1.9941750242513334, 920.4, 1, 2022/12/19 18:20:00
5598 0000 4004 0004 000C 0001, -54.5, 2.2886993355253766, 920.4, 1, 2022/12/19 18:20:00
E200 4710 6990 6026 B9C9 0110, -61.5, 3.074097498922825, 920.4, 1, 2022/12/19 18:20:00
E200 4710 6990 6026 B9C9 0110, -62.5, 6.264777537724958, 920.4, 1, 2022/12/19 18:20:00
9990 1912 9990 9990 9990 0125, -59.5, 0.8897088569736719, 920.4, 6, 2022/12/19 18:20:03
2200 0000 42C4 0644 0010 0001, -64, 1.533980787885641, 920.4, 4, 2022/12/19 18:20:03
5538 0000 4180 0440 0034 0007, -72, 5.626641529964532, 920.4, 4, 2022/12/19 18:20:03
9990 1912 9990 9990 9990 0113, -57, 6.068427996875596, 920.4, 4, 2022/12/19 18:20:03
2200 43CB 43A1 DF8A 543D 29A5, -59.5, 4.1417481272912315, 920.4, 4, 2022/12/19 18:20:03
5538 0000 4180 0400 0034 000B, -66, 4.123340357836604, 920.4, 4, 2022/12/19 18:20:03
9990 1912 9990 9990 9990 0107, -55.5, 1.0246991663076084, 920.4, 4, 2022/12/19 18:20:03
7B49, -67, 6.111379458936394, 920.4, 4, 2022/12/19 18:20:03
2200 0004 A7E0 6014 04E6 376A, -65.5, 3.9576704327449543, 920.4, 4, 2022/12/19 18:20:03
2200 4444 A450 6014 04E6 3731, -57.5, 5.902758071783947, 920.4, 4, 2022/12/19 18:20:03
2200 4444 A450 6014 04E6 3731, -60.5, 2.6875343403756435, 920.4, 6, 2022/12/19 18:20:03
2200 4444 B4D0 6014 04E6 3739, -63.5, 2.5586799541932495, 920.4, 4, 2022/12/19 18:20:03
5538 0000 4180 0400 0034 0007, -66, 1.846912868614312, 920.4, 4, 2022/12/19 18:20:03
2020 0000 4000 0000 0000 0012, -66.5, 5.688000761479957, 920.4, 1, 2022/12/19 18:20:02
E200 4710 6990 6026 B9C9 0110, -62.5, 0, 920.4, 1, 2022/12/19 18:20:02
2020 43CB 43A1 E38A 543D 29B5, -66, 6.14819499784565, 920.4, 1, 2022/12/19 18:20:02
2020 43CB 43A1 E38A 543D 29B5, -67, 6.19728238305799, 920.4, 4, 2022/12/19 18:20:03
2200 43CB 43A1 E48A 543D 29B9, -70, 0.11658253987930872, 920.4, 1, 2022/12/19 18:20:02
2200 43CB 43A1 E48A 543D 29B9, -67.5, 1.0737865515199487, 920.4, 4, 2022/12/19 18:20:03
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.424156065963627, 920.4, 1, 2022/12/19 18:20:02
2020 43CB 43A1 E78A 543D 29C5, -66, 0.030679615757712823, 920.4, 4, 2022/12/19 18:20:03
2020 43CB 43A1 E78A 543D 29C5, -62.5, 1.6505633277649499, 920.4, 6, 2022/12/19 18:20:03
2200 43CB 43A1 D68A 543D 2981, -63, 5.755495916146925, 920.4, 1, 2022/12/19 18:20:02
2200 43CB 43A1 E98A 543D 29CD, -66, 3.356349963893783, 920.4, 1, 2022/12/19 18:20:02
E200 470F 45D0 6023 A129 010E, -59, 4.252194744018997, 920.4, 1, 2022/12/19 18:20:02
E200 470F 45D0 6023 A129 010E, -58.5, 4.368777283898306, 920.4, 4, 2022/12/19 18:20:03
E200 470F 45D0 6023 A129 010E, -59, 4.3503695144436785, 920.4, 6, 2022/12/19 18:20:03
2020 43CB 43A1 E88A 543D 29C9, -61.5, 4.06811704947272, 920.4, 1, 2022/12/19 18:20:02
2020 43CB 43A1 E88A 543D 29C9, -61, 1.9512235621905356, 920.4, 4, 2022/12/19 18:20:03
2200 43CB 43A1 CD8A 543D 295D, -55.5, 1.9573594853420782, 920.4, 1, 2022/12/19 18:20:02
2200 43CB 43A1 CD8A 543D 295D, -68.5, 4.006757817957295, 920.4, 4, 2022/12/19 18:20:03
2020 43CB 43A2 198A 543D 2A8D, -51.5, 4.914874444385594, 920.4, 1, 2022/12/19 18:20:02
2020 43CB 43A2 198A 543D 2A8D, -57.5, 6.062292073724054, 920.4, 4, 2022/12/19 18:20:03
5598 0000 4004 0004 000C 0001, -54.5, 5.387340527054372, 920.4, 1, 2022/12/19 18:20:02
2200 43CB 43A1 E48A 543D 29B9, -68.5, 1.3130875544301088, 920.4, 4, 2022/12/19 18:20:05
2020 43CB 43A1 E88A 543D 29C9, -61.5, 1.932815792735908, 920.4, 4, 2022/12/19 18:20:05
5538 0000 4180 0440 0034 0007, -71.5, 5.5714182216006485, 920.4, 4, 2022/12/19 18:20:05
2020 43CB 43A1 E38A 543D 29B5, -69.5, 5.491651220630596, 920.4, 4, 2022/12/19 18:20:05
9990 1912 9990 9990 9990 0113, -57.5, 6.080699843178682, 920.4, 4, 2022/12/19 18:20:05
9990 1912 9990 9990 9990 0107, -56, 0.9756117810952678, 920.4, 4, 2022/12/19 18:20:05
2200 0004 A7E0 6014 04E6 376A, -65, 4.28287435977671, 920.4, 4, 2022/12/19 18:20:05
2200 4444 B4D0 6014 04E6 3739, -62.5, 2.380738182798515, 920.4, 4, 2022/12/19 18:20:05
7B49, -67.5, 5.737088146692298, 920.4, 4, 2022/12/19 18:20:05
5538 0000 4180 0400 0034 0007, -65, 2.2580197197676637, 920.4, 4, 2022/12/19 18:20:05
2200 4444 A450 6014 04E6 3731, -56.5, 5.829126993965437, 920.4, 4, 2022/12/19 18:20:05
2200 4444 A450 6014 04E6 3731, -60, 2.859340188618835, 920.4, 6, 2022/12/19 18:20:05
2200 43CB 43A1 CD8A 543D 295D, -55.5, 1.846912868614312, 920.4, 1, 2022/12/19 18:20:04
5538 0000 4180 0400 0034 000B, -72, 6.0991076126333095, 920.4, 1, 2022/12/19 18:20:04
5538 0000 4180 0400 0034 000B, -66.5, 3.552699504743145, 920.4, 4, 2022/12/19 18:20:05
5598 0000 4004 0004 000C 0001, -55, 5.405748296509, 920.4, 1, 2022/12/19 18:20:04
2200 43CB 43A1 E98A 543D 29CD, -67.5, 3.3624858870453256, 920.4, 1, 2022/12/19 18:20:04
2200 43CB 43A1 E98A 543D 29CD, -70.5, 1.8039614065535141, 920.4, 6, 2022/12/19 18:20:05
2200 43CB 43A1 DF8A 543D 29A5, -63.5, 1.5278448647340985, 920.4, 1, 2022/12/19 18:20:04
2200 43CB 43A1 DF8A 543D 29A5, -61.5, 3.933126740138784, 920.4, 4, 2022/12/19 18:20:05
2200 43CB 43A1 D68A 543D 2981, -65, 2.5402721847386216, 920.4, 1, 2022/12/19 18:20:04
2020 43CB 43A2 198A 543D 2A8D, -52.5, 5.049864753719531, 920.4, 1, 2022/12/19 18:20:04
2020 43CB 43A2 198A 543D 2A8D, -58, 6.043884304269426, 920.4, 4, 2022/12/19 18:20:05
2020 43CB 43A1 E78A 543D 29C5, -56.5, 5.387340527054372, 920.4, 1, 2022/12/19 18:20:04
2020 43CB 43A1 E78A 543D 29C5, -66.5, 6.135923151542564, 920.4, 4, 2022/12/19 18:20:05
2020 43CB 43A1 E78A 543D 29C5, -63, 1.6505633277649499, 920.4, 6, 2022/12/19 18:20:05
E200 4710 6990 6026 B9C9 0110, -60.5, 3.5895150436524004, 920.4, 1, 2022/12/19 18:20:04
E200 4710 6990 6026 B9C9 0110, -61.5, 0.4356505437595221, 920.4, 1, 2022/12/19 18:20:04
E200 470F 45D0 6023 A129 010E, -59, 4.289010282928253, 920.4, 1, 2022/12/19 18:20:04
E200 470F 45D0 6023 A129 010E, -58, 4.270602513473625, 920.4, 4, 2022/12/19 18:20:05
E200 470F 45D0 6023 A129 010E, -60.5, 3.77972866135022, 920.4, 6, 2022/12/19 18:20:05
